t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
0,0,0,0,0,0,0,0,0,0,0
0.02,-0.194200074860523,9.23012557987709e-19,3.70114775009337e-19,79.9867964174626,0,-0.000210362917962397,-0.000210362917962397,-0.000218562270542891,-0.000218562270542891,9.45398408760473e-21
0.04,-0.194200074860523,9.23012557987709e-19,3.70114775009337e-19,79.9867964174626,0,-0.000210362917962397,-0.000210362917962397,-0.000218562270542891,-0.000218562270542891,9.45398408760473e-21
0.06,-0.181036642838103,5.97051098497343e-19,9.89001904443317e-18,79.959496578688,0,-0.000130847128341484,-0.000130847128341484,-0.000219262473691635,-0.000219262473691635,4.35124828552247e-19
0.08,-0.181036642838103,5.97051098497343e-19,9.89001904443317e-18,79.959496578688,0,-0.000130847128341484,-0.000130847128341484,-0.000219262473691635,-0.000219262473691635,4.35124828552247e-19
0.1,-0.142509691644821,3.81607488704414e-17,-2.68269929014288e-17,79.9357064345004,0,0.000109416223484567,0.000109416223484567,-0.00022321359220749,-0.00022321359220749,1.0570222568437e-18
0.12,-0.142509691644821,3.81607488704414e-17,-2.68269929014288e-17,79.9357064345004,0,0.000109416223484567,0.000109416223484567,-0.00022321359220749,-0.00022321359220749,1.0570222568437e-18
0.14,-0.0465704052192839,1.08776466964277e-16,-7.4212863935616e-17,79.921501393367,0,0.000713143667399962,0.000713143667399962,-0.000235430904820897,-0.000235430904820897,8.78534504428027e-18
0.16,-0.0465704052192839,1.08776466964277e-16,-7.4212863935616e-17,79.921501393367,0,0.000713143667399962,0.000713143667399962,-0.000235430904820897,-0.000235430904820897,8.78534504428027e-18
0.18,0.0532692077524782,3.90005937375623e-17,-1.82505009210425e-16,79.9224637817819,0,0.00134492472504416,0.00134492472504416,-0.000248523095728901,-0.000248523095728901,1.75251123357761e-17
0.2,0.0532692077524782,3.90005937375623e-17,-1.82505009210425e-16,79.9224637817819,0,0.00134492472504416,0.00134492472504416,-0.000248523095728901,-0.000248523095728901,1.75251123357761e-17
0.22,0.0883971108958073,6.1623877404386e-17,-1.15588906092797e-15,79.9336260343683,0,0.0015704732789386,0.0015704732789386,-0.000252985212298479,-0.000252985212298479,5.01829515923631e-17
0.24,0.0883971108958073,6.1623877404386e-17,-1.15588906092797e-15,79.9336260343683,0,0.0015704732789386,0.0015704732789386,-0.000252985212298479,-0.000252985212298479,5.01829515923631e-17
