t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
0,0,0,0,0,0,0,0,0,0,0
0.02,-0.55095424417665,2.45162097599858e-17,5.72631847875945e-18,149.962208511769,0,-0.000244169462453689,-0.000244169462453689,-0.000240377915364116,-0.000240377915364116,3.84306159277073e-20
0.04,-0.55095424417665,2.45162097599858e-17,5.72631847875945e-18,149.962208511769,0,-0.000244169462453689,-0.000244169462453689,-0.000240377915364116,-0.000240377915364116,3.84306159277073e-20
0.06,-0.510005161628968,-2.83298936033791e-17,4.28327428114884e-19,149.883974532481,0,9.8896183677028e-06,9.8896183677028e-06,-0.000246032631788446,-0.000246032631788446,-7.67251753729494e-20
0.08,-0.510005161628968,-2.83298936033791e-17,4.28327428114884e-19,149.883974532481,0,9.8896183677028e-06,9.8896183677028e-06,-0.000246032631788446,-0.000246032631788446,-7.67251753729494e-20
0.1,-0.244656115301549,-1.84858197263715e-17,-4.43776484980759e-18,149.8276859329,0,0.0017435872883885,0.0017435872883885,-0.000274909509457902,-0.000274909509457902,-1.61057873834394e-18
0.12,-0.244656115301549,-1.84858197263715e-17,-4.43776484980759e-18,149.8276859329,0,0.0017435872883885,0.0017435872883885,-0.000274909509457902,-0.000274909509457902,-1.61057873834394e-18
0.14,-0.00253938298900205,3.94276587689604e-17,2.77444631079648e-17,149.811549234706,0,0.00337767183760103,0.00337767183760103,-0.000307650949569544,-0.000307650949569544,1.24032345449008e-19
0.16,-0.00253938298900205,3.94276587689604e-17,2.77444631079648e-17,149.811549234706,0,0.00337767183760103,0.00337767183760103,-0.000307650949569544,-0.000307650949569544,1.24032345449008e-19
0.18,0.09303796449774,7.15884151727864e-17,5.17043629951929e-17,149.819707890234,0,0.00403426207589405,0.00403426207589405,-0.00032167104580814,-0.00032167104580814,3.12789573744602e-19
0.2,0.09303796449774,7.15884151727864e-17,5.17043629951929e-17,149.819707890234,0,0.00403426207589405,0.00403426207589405,-0.00032167104580814,-0.00032167104580814,3.12789573744602e-19
0.22,0.0864211174158206,8.30817674715285e-17,1.15780583454861e-16,149.833430823034,0,0.00398670295271168,0.00398670295271168,-0.000322913782812506,-0.000322913782812506,6.53224454220689e-19
0.24,0.0864211174158206,8.30817674715285e-17,1.15780583454861e-16,149.833430823034,0,0.00398670295271168,0.00398670295271168,-0.000322913782812506,-0.000322913782812506,6.53224454220689e-19
0.26,0.0449233652229123,7.75679595223772e-17,1.27723958688848e-16,149.842988952077,0,0.00369745996543647,0.00369745996543647,-0.000320012678910353,-0.000320012678910353,2.66640927398069e-20
0.28,0.0449233652229123,7.75679595223772e-17,1.27723958688848e-16,149.842988952077,0,0.00369745996543647,0.00369745996543647,-0.000320012678910353,-0.000320012678910353,2.66640927398069e-20
0.3,0.0100989681000087,1.47061011361733e-16,1.37469713540617e-16,149.846747996771,0,0.00345723665870188,0.00345723665870188,-0.000317304485829205,-0.000317304485829205,-5.76112342287376e-19
0.32,0.0100989681000087,1.47061011361733e-16,1.37469713540617e-16,149.846747996771,0,0.00345723665870188,0.00345723665870188,-0.000317304485829205,-0.000317304485829205,-5.76112342287376e-19
0.34,-0.00611103225940271,1.83864241397623e-16,1.81400755242478e-16,149.846818665523,0,0.00334774302707728,0.00334774302707728,-0.000316069763564886,-0.000316069763564886,1.29018534768048e-18
0.36,-0.00611103225940271,1.83864241397623e-16,1.81400755242478e-16,149.846818665523,0,0.00334774302707728,0.00334774302707728,-0.000316069763564886,-0.000316069763564886,1.29018534768048e-18
