t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
0,0,0,0,0,0,0,0,0,0,0
0.02,-0.194200074860523,9.45666234638347e-19,3.75584776334867e-19,79.9867964174626,1.24098960440132e-17,-0.000210362917962397,-0.000210362917962397,-0.000218562270542891,-0.000218562270542891,9.97411613869181e-21
0.04,-0.194200074860523,9.45666234638347e-19,3.75584776334867e-19,79.9867964174626,1.24098960440132e-17,-0.000210362917962397,-0.000210362917962397,-0.000218562270542891,-0.000218562270542891,9.97411613869181e-21
0.06,-0.181036642838103,6.76403290529787e-19,9.91546682297251e-18,79.959496578688,-3.82632714119486e-17,-0.000130847128341484,-0.000130847128341484,-0.000219262473691635,-0.000219262473691635,4.35219721993468e-19
0.08,-0.181036642838103,6.76403290529787e-19,9.91546682297251e-18,79.959496578688,-3.82632714119486e-17,-0.000130847128341484,-0.000130847128341484,-0.000219262473691635,-0.000219262473691635,4.35219721993468e-19
0.1,-0.142509691644821,4.32081697751963e-17,-2.16686333237157e-17,79.9357064345004,1.44415396714623e-16,0.000109416223484567,0.000109416223484567,-0.00022321359220749,-0.00022321359220749,1.3017474581362e-18
0.12,-0.142509691644821,4.32081697751963e-17,-2.16686333237157e-17,79.9357064345004,1.44415396714623e-16,0.000109416223484567,0.000109416223484567,-0.00022321359220749,-0.00022321359220749,1.3017474581362e-18
0.14,-0.0465704052192839,1.30259766513356e-16,-5.11562076045876e-17,79.921501393367,2.7799430658101e-16,0.000713143667399962,0.000713143667399962,-0.000235430904820897,-0.000235430904820897,9.76554022111524e-18
0.16,-0.0465704052192839,1.30259766513356e-16,-5.11562076045876e-17,79.921501393367,2.7799430658101e-16,0.000713143667399962,0.000713143667399962,-0.000235430904820897,-0.000235430904820897,9.76554022111524e-18
0.18,0.0532692077524782,-2.04861029798898e-18,-1.27519080872819e-16,79.9224637817819,3.74331530995699e-16,0.00134492472504416,0.00134492472504416,-0.000248523095728901,-0.000248523095728901,2.21744920831464e-17
0.2,0.0532692077524782,-2.04861029798898e-18,-1.27519080872819e-16,79.9224637817819,3.74331530995699e-16,0.00134492472504416,0.00134492472504416,-0.000248523095728901,-0.000248523095728901,2.21744920831464e-17
0.22,0.0883971108958071,-7.99972072562071e-16,-3.40454760653189e-15,79.9336260343683,4.0132170905117e-15,0.0015704732789386,0.0015704732789386,-0.000252985212298479,-0.000252985212298479,2.98855043189995e-17
0.24,0.0883971108958071,-7.99972072562071e-16,-3.40454760653189e-15,79.9336260343683,4.0132170905117e-15,0.0015704732789386,0.0015704732789386,-0.000252985212298479,-0.000252985212298479,2.98855043189995e-17
0.26,0.0539129149231831,-1.57162068008323e-16,-3.77083178647388e-15,79.9445152495269,7.18103715661407e-15,0.00135411436554691,0.00135411436554691,-0.000248998550177235,-0.000248998550177235,1.36687750225357e-16
0.28,0.0539129149231831,-1.57162068008323e-16,-3.77083178647388e-15,79.9445152495269,7.18103715661407e-15,0.00135411436554691,0.00135411436554691,-0.000248998550177235,-0.000248998550177235,1.36687750225357e-16
0.3,-0.00634079611710792,-4.46513310248804e-17,-1.70557759270745e-15,79.947919045087,6.42306149129178e-15,0.00097232096869338,0.00097232096869338,-0.000242119297198593,-0.000242119297198593,2.33184513133395e-16
0.32,-0.00634079611710792,-4.46513310248804e-17,-1.70557759270745e-15,79.947919045087,6.42306149129178e-15,0.00097232096869338,0.00097232096869338,-0.000242119297198593,-0.000242119297198593,2.33184513133395e-16
0.34,-0.0432022995598796,-9.93376739432118e-16,-3.14456951907374e-15,79.9438668433678,8.24690679428709e-15,0.000738499777974806,0.000738499777974806,-0.00023799360466953,-0.00023799360466953,2.69255513690569e-16
0.36,-0.0432022995598796,-9.93376739432118e-16,-3.14456951907374e-15,79.9438668433678,8.24690679428709e-15,0.000738499777974806,0.000738499777974806,-0.00023799360466953,-0.00023799360466953,2.69255513690569e-16
0.38,-0.0375784442439605,8.98955024001561e-16,-4.95361138611839e-15,79.9375674687604,1.44311866425439e-14,0.000772815423861721,0.000772815423861721,-0.000238892980813515,-0.000238892980813515,4.48983554083882e-16
0.4,-0.0375784442439605,8.98955024001561e-16,-4.95361138611839e-15,79.9375674687604,1.44311866425439e-14,0.000772815423861721,0.000772815423861721,-0.000238892980813515,-0.000238892980813515,4.48983554083882e-16
0.42,-0.00465162007303903,-8.59248365429854e-16,-5.08235813994409e-15,79.9343726239787,1.63787293921277e-14,0.000979738628392129,0.000979738628391969,-0.000243065120475169,-0.000243065120475169,6.16504980099209e-16
0.44,-0.00465162007303903,-8.59248365429854e-16,-5.08235813994409e-15,79.9343726239787,1.63787293921277e-14,0.000979738628392129,0.000979738628391969,-0.000243065120475169,-0.000243065120475169,6.16504980099209e-16
0.46,0.0255996891970731,-4.29250036693348e-16,-3.35058532442654e-15,79.9360802922553,1.64927514173269e-14,0.00117157814835433,0.00117157814835433,-0.000246929542773049,-0.000246929542773049,7.45054134439301e-16
0.48,0.0255996891970731,-4.29250036693348e-16,-3.35058532442654e-15,79.9360802922553,1.64927514173269e-14,0.00117157814835433,0.00117157814835433,-0.000246929542773049,-0.000246929542773049,7.45054134439301e-16
0.5,0.0327718864641597,-1.32219412568387e-15,-9.9195405491276e-16,79.9406034195902,1.60448497074211e-14,0.00121870834436284,0.001218708344363,-0.000248030087542962,-0.000248030087542962,6.71865752852701e-16
0.52,0.0327718864641597,-1.32219412568387e-15,-9.9195405491276e-16,79.9406034195902,1.60448497074211e-14,0.00121870834436284,0.001218708344363,-0.000248030087542962,-0.000248030087542962,6.71865752852701e-16
