t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
0,0,0,0,0,0,0,0,0,0,0
0.02,-0.550954239800344,1.20534826443343e-05,2.95275554747843e-06,149.962208511775,0.000682468774772391,-0.000244169314226399,-0.000244169620943923,-0.000240377372825234,-0.000240378456358985,7.58121825869221e-08
0.04,-0.550954239800344,1.20534826443343e-05,2.95275554747843e-06,149.962208511775,0.000682468774772391,-0.000244169314226399,-0.000244169620943923,-0.000240377372825234,-0.000240378456358985,7.58121825869221e-08
0.06,-0.510005095628037,0.000168099924128261,0.000137494662751888,149.883974532285,0.00622788175162157,9.87113226458819e-06,9.90836787192737e-06,-0.000246021121128934,-0.000246044135905818,2.55039580256621e-06
0.08,-0.510005095628037,0.000168099924128261,0.000137494662751888,149.883974532285,0.00622788175162157,9.87113226458819e-06,9.90836787192737e-06,-0.000246021121128934,-0.000246044135905818,2.55039580256621e-06
0.1,-0.244656127964285,0.000564471588669945,0.000716655378856903,149.827685930139,0.0170634681134858,0.00174369204597539,0.00174348424937377,-0.00027486963077841,-0.000274949389287433,7.10562123923749e-06
0.12,-0.244656127964285,0.000564471588669945,0.000716655378856903,149.827685930139,0.0170634681134858,0.00174369204597539,0.00174348424937377,-0.00027486963077841,-0.000274949389287433,7.10562123923749e-06
0.14,-0.00253942510981328,0.00117539141387148,0.00197777247653303,149.811549228193,0.0328472251568417,0.0033779972059538,0.00337735032092316,-0.000307563290512354,-0.000307738691548045,2.57604718038556e-06
0.16,-0.00253942510981328,0.00117539141387148,0.00197777247653303,149.811549228193,0.0328472251568417,0.0033779972059538,0.00337735032092316,-0.000307563290512354,-0.000307738691548045,2.57604718038556e-06
0.18,0.0930378551881382,0.00206450291393998,0.00408664036262542,149.819707873421,0.0532371501781657,0.00403498899781948,0.00403354445748253,-0.000321496966707818,-0.000321845413769615,-2.77194541689062e-05
0.2,0.0930378551881382,0.00206450291393998,0.00408664036262542,149.819707873421,0.0532371501781657,0.00403498899781948,0.00403354445748253,-0.000321496966707818,-0.000321845413769615,-2.77194541689062e-05
0.22,0.0864208677068938,0.00327148028397082,0.00713704064261121,149.833430780683,0.0778912404739343,0.00398798315441724,0.00398544410891573,-0.000322610408172555,-0.000323216258577972,-0.000103363766669479
0.24,0.0864208677068938,0.00327148028397082,0.00713704064261121,149.833430780683,0.0778912404739343,0.00398798315441724,0.00398544410891573,-0.000322610408172555,-0.000323216258577972,-0.000103363766669479
0.26,0.0449229494143939,0.00485214465228534,0.0111836793334479,149.842988863825,0.106467493340624,0.00369945421198644,0.00369550442957477,-0.000319558764030755,-0.000320460535553809,-0.000244277159569875
0.28,0.0449229494143939,0.00485214465228534,0.0111836793334479,149.842988863825,0.106467493340624,0.00369945421198644,0.00369550442957477,-0.000319558764030755,-0.000320460535553809,-0.000244277159569875
0.3,0.0100980975498955,0.006814298271124,0.0162363034650314,149.846747792613,0.138623906074712,0.00346015208696963,0.00345441363753267,-0.000316679636326171,-0.000317910558854435,-0.000469767709320432
0.32,0.0100980975498955,0.006814298271124,0.0162363034650314,149.846747792613,0.138623906074712,0.00346015208696963,0.00345441363753267,-0.000316679636326171,-0.000317910558854435,-0.000469767709320432
0.34,-0.00611204835901307,0.00918933603624586,0.0222149753492739,149.846818296263,0.174018475972674,0.00335178964109031,0.003343845097201,-0.000315247967325477,-0.000316849734915895,-0.000796596295653609
0.36,-0.00611204835901307,0.00918933603624586,0.0222149753492739,149.846818296263,0.174018475972674,0.00335178964109031,0.003343845097201,-0.000315247967325477,-0.000316849734915895,-0.000796596295653609
0.38,-0.00821166744404295,0.0120507580565142,0.0290157263119624,149.845668057177,0.212309200330986,0.00334119629920921,0.00333059652723806,-0.000315129762786286,-0.000317142212482253,-0.00123546314868722
