t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
0,0,0,0,0,0,0,0,0,0,0
0.02,-0.134492193279286,4.04060343660653e-18,1.16155730584794e-18,62.575529173578,-6.47135396624096e-18,-0.000180464630681602,-0.000180464630681602,-0.00020858903275683,-0.00020858903275683,2.93826665570682e-19
0.04,-0.134492193279286,4.04060343660653e-18,1.16155730584794e-18,62.575529173578,-6.47135396624096e-18,-0.000180464630681602,-0.000180464630681602,-0.00020858903275683,-0.00020858903275683,2.93826665570682e-19
0.06,0.285533134137727,-3.44144479367566e-17,8.48882541509198e-18,62.5786315565738,-4.436603512636e-17,0.00243083477823792,0.00243083477823792,-0.000260624702959264,-0.000260624702959264,-1.19775878875266e-18
0.08,0.285533134137727,-3.44144479367566e-17,8.48882541509198e-18,62.5786315565738,-4.436603512636e-17,0.00243083477823792,0.00243083477823792,-0.000260624702959264,-0.000260624702959264,-1.19775878875266e-18
0.1,0.934197311878933,-2.8947257863844e-17,2.99694045207621e-17,62.6668489068384,-1.03610458386081e-16,0.00657177638299637,0.00657177638299637,-0.000341871270254522,-0.000341871270254522,-6.73718804915929e-18
0.12,0.934197311878933,-2.8947257863844e-17,2.99694045207621e-17,62.6668489068384,-1.03610458386081e-16,0.00657177638299637,0.00657177638299637,-0.000341871270254522,-0.000341871270254522,-6.73718804915929e-18
0.14,1.46049025025043,-1.30838891764135e-17,-5.38809247211564e-16,62.8414588422026,2.57658725562223e-15,0.0101318882891097,0.0101318882891095,-0.000401597912911607,-0.000401597912911607,-8.51979652353759e-18
0.16,1.46049025025043,-1.30838891764135e-17,-5.38809247211564e-16,62.8414588422026,2.57658725562223e-15,0.0101318882891097,0.0101318882891095,-0.000401597912911607,-0.000401597912911607,-8.51979652353759e-18
0.18,1.78848367854917,4.458590518035e-16,7.95082554836313e-16,63.0779618811093,-1.18512994912363e-16,0.012503524116182,0.0125035241161818,-0.000439488124905055,-0.000439488124905055,2.31218487403342e-17
0.2,1.78848367854917,4.458590518035e-16,7.95082554836313e-16,63.0779618811093,-1.18512994912363e-16,0.012503524116182,0.0125035241161818,-0.000439488124905055,-0.000439488124905055,2.31218487403342e-17
0.22,1.91680414599697,-3.4304827703004e-16,-3.18061099956932e-16,63.3480655637323,2.19801207383511e-15,0.0134954452696959,0.0134954452696957,-0.000457154854903748,-0.000457154854903748,-3.19071240804297e-19
0.24,1.91680414599697,-3.4304827703004e-16,-3.18061099956932e-16,63.3480655637323,2.19801207383511e-15,0.0134954452696959,0.0134954452696957,-0.000457154854903748,-0.000457154854903748,-3.19071240804297e-19
0.26,1.83112498377502,3.99500536137485e-16,-7.51740338346141e-16,63.6190250249395,3.05889765993411e-15,0.0129413983420732,0.0129413983420732,-0.000449428524590693,-0.000449428524590693,5.49829622515465e-17
0.28,1.83112498377502,3.99500536137485e-16,-7.51740338346141e-16,63.6190250249395,3.05889765993411e-15,0.0129413983420732,0.0129413983420732,-0.000449428524590693,-0.000449428524590693,5.49829622515465e-17
0.3,1.72103534370044,8.16451606330972e-16,1.79121319127044e-15,63.8748898523062,-3.9504286716114e-15,0.0121424798108735,0.0121424798108733,-0.000439718985831301,-0.000439718985831301,1.22577196714534e-16
0.32,1.72103534370044,8.16451606330972e-16,1.79121319127044e-15,63.8748898523062,-3.9504286716114e-15,0.0121424798108735,0.0121424798108733,-0.000439718985831301,-0.000439718985831301,1.22577196714534e-16
0.34,1.64372541952797,-1.21027668366966e-16,-1.03176136041035e-15,64.1165614155774,-6.17858672331575e-16,0.0115573873672387,0.0115573873672387,-0.000433530805703238,-0.000433530805703238,1.03106446569219e-16
0.36,1.64372541952797,-1.21027668366966e-16,-1.03176136041035e-15,64.1165614155774,-6.17858672331575e-16,0.0115573873672387,0.0115573873672387,-0.000433530805703238,-0.000433530805703238,1.03106446569219e-16
0.38,1.65944358907872,9.9811560953885e-18,-1.24192594032954e-15,64.3532394892354,2.07344792169174e-15,0.0116238355279803,0.0116238355279801,-0.00043703121253348,-0.00043703121253348,1.37444054009242e-16
0.4,1.65944358907872,9.9811560953885e-18,-1.24192594032954e-15,64.3532394892354,2.07344792169174e-15,0.0116238355279803,0.0116238355279801,-0.00043703121253348,-0.00043703121253348,1.37444054009242e-16
0.42,1.76982472180486,-1.05394092005932e-16,-3.48247367172353e-15,64.5995469964087,9.59022342885971e-15,0.0123650047696176,0.0123650047696178,-0.000450588853424732,-0.000450588853424732,1.61645626475074e-16
0.44,1.76982472180486,-1.05394092005932e-16,-3.48247367172353e-15,64.5995469964087,9.59022342885971e-15,0.0123650047696176,0.0123650047696178,-0.000450588853424732,-0.000450588853424732,1.61645626475074e-16
0.46,1.93377001368983,-3.42237258844988e-16,-8.59637462265438e-15,64.8653301923156,3.01152965491891e-14,0.0135105990750773,0.0135105990750775,-0.000468683885655854,-0.000468683885655854,3.88588920777898e-16
0.48,1.93377001368983,-3.42237258844988e-16,-8.59637462265438e-15,64.8653301923156,3.01152965491891e-14,0.0135105990750773,0.0135105990750775,-0.000468683885655854,-0.000468683885655854,3.88588920777898e-16
0.5,2.29260482808405,-1.914645558303e-16,-5.38025011310427e-15,65.1692829957823,3.32386343866845e-14,0.0160056859285316,0.0160056859285316,-0.000510465375728604,-0.000510465375728604,6.60507820093766e-16
0.52,2.29260482808405,-1.914645558303e-16,-5.38025011310427e-15,65.1692829957823,3.32386343866845e-14,0.0160056859285316,0.0160056859285316,-0.000510465375728604,-0.000510465375728604,6.60507820093766e-16
