t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
0,0,0,0,0,0,0,0,0,0,0
0.02,-0.550627152163978,0.0156453664430164,0.00364337742941243,149.962212793369,0.853919058622762,-0.000245702895926866,-0.000246199056163626,-0.000239676789417528,-0.000241117335450137,9.42387423218831e-05
0.04,-0.550627152163978,0.0156453664430164,0.00364337742941243,149.962212793369,0.853919058622762,-0.000245702895926866,-0.000246199056163626,-0.000239676789417528,-0.000241117335450137,9.42387423218831e-05
0.06,-0.511829270905499,0.319489707642389,0.226194206779134,149.883947773454,6.476518349304,2.57971974653316e-05,-1.04360170936146e-05,-0.000225087557209775,-0.000266472028617795,0.00439043247550508
0.08,-0.511829270905499,0.319489707642389,0.226194206779134,149.883947773454,6.476518349304,2.57971974653316e-05,-1.04360170936146e-05,-0.000225087557209775,-0.000266472028617795,0.00439043247550508
0.1,-0.255590218772867,0.86358618187732,1.17726765696331,149.826780669007,13.9901772049482,0.00197910976649341,0.00175800927090157,-0.000216000831125348,-0.000336651394647723,0.0114018442406047
0.12,-0.255590218772867,0.86358618187732,1.17726765696331,149.826780669007,13.9901772049482,0.00197910976649341,0.00175800927090157,-0.000216000831125348,-0.000336651394647723,0.0114018442406047
0.14,-0.0233827857836224,1.38778515767859,2.79708603678596,149.808358541132,20.20738111985,0.00405136840576103,0.00332630463893695,-0.000223523553153724,-0.000399231473754681,-0.0042995209438128
0.16,-0.0233827857836224,1.38778515767859,2.79708603678596,149.808358541132,20.20738111985,0.00405136840576103,0.00332630463893695,-0.000223523553153724,-0.000399231473754681,-0.0042995209438128
0.18,0.0638863272021016,1.93484631050042,4.72397587753666,149.812692685104,25.2994295170683,0.00519547786721932,0.00386122478285848,-0.000225841706616917,-0.00042037107755166,-0.062836584685293
0.2,0.0638863272021016,1.93484631050042,4.72397587753666,149.812692685104,25.2994295170683,0.00519547786721932,0.00386122478285848,-0.000225841706616917,-0.00042037107755166,-0.062836584685293
0.22,0.0380678281455132,2.59734210172311,6.72308849349471,149.819481577161,30.2833568552433,0.00606311051057135,0.00394359177770066,-0.000218412485493733,-0.000421732989844729,-0.167485732434182
0.24,0.0380678281455132,2.59734210172311,6.72308849349471,149.819481577161,30.2833568552433,0.00606311051057135,0.00394359177770066,-0.000218412485493733,-0.000421732989844729,-0.167485732434182
0.26,-0.0128145683763018,3.34848080555792,8.72327769344673,149.818043476991,35.5403827327164,0.00674000100855674,0.00395515499428502,-0.000207647567893962,-0.000419282934633427,-0.312721844391243
0.28,-0.0128145683763018,3.34848080555792,8.72327769344673,149.818043476991,35.5403827327164,0.00674000100855674,0.00395515499428502,-0.000207647567893962,-0.000419282934633427,-0.312721844391243
0.3,-0.0602062262746644,4.15032847423928,10.6670629034946,149.805607950451,40.7948343886698,0.00759573201258878,0.00401286536190022,-0.000194064048846071,-0.000417453118969308,-0.494319549606617
0.32,-0.0602062262746644,4.15032847423928,10.6670629034946,149.805607950451,40.7948343886698,0.00759573201258878,0.00401286536190022,-0.000194064048846071,-0.000417453118969308,-0.494319549606617
0.34,-0.0872016677462901,4.91117137026986,12.5262070591073,149.781918288315,45.7990817739008,0.00934570249913825,0.00438914828428717,-0.000193581334870891,-0.000432749312506943,-0.708837367057291
0.36,-0.0872016677462901,4.91117137026986,12.5262070591073,149.781918288315,45.7990817739008,0.00934570249913825,0.00438914828428717,-0.000193581334870891,-0.000432749312506943,-0.708837367057291
0.38,-0.0885057819921569,5.61642485797652,14.0911438227776,149.74891219726,50.5476413952442,0.0118168890416928,0.00511849690282443,-0.000215622067782172,-0.000472774603983093,-0.951287852838351
0.4,-0.0885057819921569,5.61642485797652,14.0911438227776,149.74891219726,50.5476413952442,0.0118168890416928,0.00511849690282443,-0.000215622067782172,-0.000472774603983093,-0.951287852838351
0.42,-0.0719346915335679,6.21470942869391,15.3417416721868,149.708061484555,55.0960481596087,0.0152361668229473,0.00615286039021957,-0.000235687637957045,-0.000497588400469321,-1.21435664521678
0.44,-0.0719346915335679,6.21470942869391,15.3417416721868,149.708061484555,55.0960481596087,0.0152361668229473,0.00615286039021957,-0.000235687637957045,-0.000497588400469321,-1.21435664521678
0.46,-0.0376444581413844,6.72509486331062,16.2685293967157,149.660995185318,59.4551447155512,0.0194956570608049,0.0075389441269071,-0.000261859858482445,-0.00051559206361636,-1.49071728041254
0.48,-0.0376444581413844,6.72509486331062,16.2685293967157,149.660995185318,59.4551447155512,0.0194956570608049,0.0075389441269071,-0.000261859858482445,-0.00051559206361636,-1.49071728041254
0.5,0.00960889855072792,7.14203110158703,16.8749192450295,149.609519178553,63.5895998852534,0.0246023933770707,0.00923120805219453,-0.000298512879071632,-0.000544466388387679,-1.77257711755164
0.52,0.00960889855072792,7.14203110158703,16.8749192450295,149.609519178553,63.5895998852534,0.0246023933770707,0.00923120805219453,-0.000298512879071632,-0.000544466388387679,-1.77257711755164
0.54,0.0501453638377918,7.45834585984676,17.1750179715873,149.554533281162,67.4665188515857,0.0299500893926851,0.0109771858092813,-0.000339454675680247,-0.000566355302563285,-2.05238864113075
0.56,0.0501453638377918,7.45834585984676,17.1750179715873,149.554533281162,67.4665188515857,0.0299500893926851,0.0109771858092813,-0.000339454675680247,-0.000566355302563285,-2.05238864113075
0.58,0.0803865837385595,7.6932445041125,17.2049669096774,149.495292210606,71.071959515175,0.0351124383679256,0.0127039032014577,-0.000380539788326465,-0.000581159280915707,-2.32350007694105
