t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
4.26,0.883726544212845,3.81714066471163,5.57830539113869,131.857304684406,19.890404615557,0.0157947354503724,0.00939500693159217,-0.000530403844449723,-0.000460708619798891,-0.777222709339309
4.28,0.883726544212845,3.81714066471163,5.57830539113869,131.857304684406,19.890404615557,0.0157947354503724,0.00939500693159217,-0.000530403844449723,-0.000460708619798891,-0.777222709339309
4.3,1.01207495885104,3.76304376438075,5.44721179686625,131.987792958916,19.2886327645187,0.017312696454722,0.0103161210428404,-0.000553814383308742,-0.000472409730618658,-0.759559044479176
4.32,1.01207495885104,3.76304376438075,5.44721179686625,131.987792958916,19.2886327645187,0.017312696454722,0.0103161210428404,-0.000553814383308742,-0.000472409730618658,-0.759559044479176
4.34,1.07521449387708,3.69397013227636,5.26551918876614,132.13248273363,18.6433185590015,0.018002483181148,0.0107428812313925,-0.000561022444325787,-0.000473753757250581,-0.739631407406089
4.36,1.07521449387708,3.69397013227636,5.26551918876614,132.13248273363,18.6433185590015,0.018002483181148,0.0107428812313925,-0.000561022444325787,-0.000473753757250581,-0.739631407406089
4.38,1.08869029385275,3.60842148603281,5.04689071762322,132.282768086901,17.9623142764781,0.0179639586445139,0.0107633304759804,-0.000554805220715903,-0.000469421210047932,-0.716680306817418
4.4,1.08869029385275,3.60842148603281,5.04689071762322,132.282768086901,17.9623142764781,0.0179639586445139,0.0107633304759804,-0.000554805220715903,-0.000469421210047932,-0.716680306817418
4.42,1.08038219219435,3.50978025923417,4.82440353893266,132.433573043339,17.2233226486624,0.0175253100159972,0.0105760930412766,-0.000547565629822073,-0.000463628689901002,-0.690942743328992
4.44,1.08038219219435,3.50978025923417,4.82440353893266,132.433573043339,17.2233226486624,0.0175253100159972,0.0105760930412766,-0.000547565629822073,-0.000463628689901002,-0.690942743328992
4.46,1.06907893480237,3.40079637152783,4.60926287486509,132.583250922546,16.4203328013573,0.0169834053104309,0.0103383824082169,-0.000542380714047859,-0.000456963336603251,-0.663288464567422
4.48,1.06907893480237,3.40079637152783,4.60926287486509,132.583250922546,16.4203328013573,0.0169834053104309,0.0103383824082169,-0.000542380714047859,-0.000456963336603251,-0.663288464567422
4.5,1.06273725221663,3.28261300781554,4.39277266066933,132.732056517309,15.569543374393,0.0164809557639476,0.0101251937091362,-0.000537721368672429,-0.000449502553223198,-0.634406823607253
4.52,1.06273725221663,3.28261300781554,4.39277266066933,132.732056517309,15.569543374393,0.0164809557639476,0.0101251937091362,-0.000537721368672429,-0.000449502553223198,-0.634406823607253
4.54,1.06186886311612,3.1569737133299,4.16598805892979,132.880791950246,14.6908064264668,0.0160427255729846,0.00994734640504334,-0.000533720410709755,-0.000447883208919969,-0.604569409134124
4.56,1.06186886311612,3.1569737133299,4.16598805892979,132.880791950246,14.6908064264668,0.0160427255729846,0.00994734640504334,-0.000533720410709755,-0.000447883208919969,-0.604569409134124
4.58,1.06446890676621,3.02259011962841,3.93043537636896,133.030106260897,13.7926824014558,0.0156269497221629,0.00977942208452628,-0.000529943133698018,-0.000446895773337025,-0.573793718979958
4.6,1.06446890676621,3.02259011962841,3.93043537636896,133.030106260897,13.7926824014558,0.0156269497221629,0.00977942208452628,-0.000529943133698018,-0.000446895773337025,-0.573793718979958
4.62,1.06800573516852,2.881638066492,3.68918161191266,133.180300368645,12.8813700119726,0.0151968000671325,0.00960340015991113,-0.000526055498897771,-0.000446132379377479,-0.542304525982075
4.64,1.06800573516852,2.881638066492,3.68918161191266,133.180300368645,12.8813700119726,0.0151968000671325,0.00960340015991113,-0.000526055498897771,-0.000446132379377479,-0.542304525982075
4.66,1.07108822814874,2.73655088794107,3.44333599068023,133.331398543837,11.9642330636207,0.0147415789677761,0.00940736927744003,-0.000521904905050479,-0.000445362168035182,-0.510188278975491
4.68,1.07108822814874,2.73655088794107,3.44333599068023,133.331398543837,11.9642330636207,0.0147415789677761,0.00940736927744003,-0.000521904905050479,-0.000445362168035182,-0.510188278975491
4.7,1.07139494229319,2.58734969769002,3.19051533249178,133.483028139475,11.0532974504961,0.0142573912252554,0.00941483209751748,-0.000517372314667516,-0.000444039249734944,-0.477465284145862
4.72,1.07139494229319,2.58734969769002,3.19051533249178,133.483028139475,11.0532974504961,0.0142573912252554,0.00941483209751748,-0.000517372314667516,-0.000444039249734944,-0.477465284145862
4.74,1.07266212687859,2.43222473969105,2.93520008153694,133.635212058248,10.1526944773873,0.0137673108481828,0.0094342169901212,-0.000512611754204169,-0.000443166797021998,-0.444158482034642
4.76,1.07266212687859,2.43222473969105,2.93520008153694,133.635212058248,10.1526944773873,0.0137673108481828,0.0094342169901212,-0.000512611754204169,-0.000443166797021998,-0.444158482034642
4.78,1.07400295686666,2.27393970810343,2.68430944695572,133.787923031219,9.26209101333093,0.0132670384146634,0.00945446498001309,-0.000507411946798665,-0.000442518618538143,-0.410636235130486
4.8,1.07400295686666,2.27393970810343,2.68430944695572,133.787923031219,9.26209101333093,0.0132670384146634,0.00945446498001309,-0.000507411946798665,-0.000442518618538143,-0.410636235130486
4.82,1.07534600745177,2.11362477639706,2.43842279364306,133.941139768248,8.38664682660266,0.0127541330203382,0.00947707853373019,-0.000502297484649669,-0.000441861004786896,-0.37720790848446
4.84,1.07534600745177,2.11362477639706,2.43842279364306,133.941139768248,8.38664682660266,0.0127541330203382,0.00947707853373019,-0.000502297484649669,-0.000441861004786896,-0.37720790848446
4.86,1.076635353544,1.95315027575718,2.19609191097385,134.094828109409,7.53444654690537,0.0122338891005683,0.00950067112446731,-0.000497250653558095,-0.000441114460489981,-0.344105969119243
4.88,1.076635353544,1.95315027575718,2.19609191097385,134.094828109409,7.53444654690537,0.0122338891005683,0.00950067112446731,-0.000497250653558095,-0.000441114460489981,-0.344105969119243
4.9,1.07447743235185,1.79383100272821,1.96170131479114,134.248655374411,6.70564282880373,0.0119432289251772,0.00951982668331945,-0.000491592461264363,-0.000440098441211285,-0.311477347843626
4.92,1.07447743235185,1.79383100272821,1.96170131479114,134.248655374411,6.70564282880373,0.0119432289251772,0.00951982668331945,-0.000491592461264363,-0.000440098441211285,-0.311477347843626
4.94,1.07438626128155,1.63648105687106,1.7362146588343,134.402586658013,5.90278415664165,0.0117563135774517,0.00954146433158244,-0.000486496222936562,-0.000439393410716646,-0.279562802200121
4.96,1.07438626128155,1.63648105687106,1.7362146588343,134.402586658013,5.90278415664165,0.0117563135774517,0.00954146433158244,-0.000486496222936562,-0.000439393410716646,-0.279562802200121
4.98,1.07448896228593,1.48310954425822,1.52250732412844,134.55670866207,5.12542546958427,0.0115791207917746,0.00956448205636327,-0.000481548006628541,-0.000438941547976752,-0.248572671235209
5,1.07448896228593,1.48310954425822,1.52250732412844,134.55670866207,5.12542546958427,0.0115791207917746,0.00956448205636327,-0.000481548006628541,-0.000438941547976752,-0.248572671235209
5.02,1.07468078170211,1.33511711395148,1.32265786470319,134.711013365274,4.37229577308895,0.0114127121441924,0.00958927844603271,-0.000476766196367457,-0.00043866194334558,-0.21868910474353
5.04,1.07468078170211,1.33511711395148,1.32265786470319,134.711013365274,4.37229577308895,0.0114127121441924,0.00958927844603271,-0.000476766196367457,-0.00043866194334558,-0.21868910474353
5.06,1.0748358831858,1.19071082161829,1.13515853785054,134.865477131132,3.64583903404636,0.0112564038910148,0.00961516163891817,-0.000472416120942946,-0.000438332686819467,-0.190170895628039
5.08,1.0748358831858,1.19071082161829,1.13515853785054,134.865477131132,3.64583903404636,0.0112564038910148,0.00961516163891817,-0.000472416120942946,-0.000438332686819467,-0.190170895628039
5.1,1.07482688656883,1.05100708378049,0.957517290558291,135.020061233383,2.95060890709983,0.0111069119557519,0.00964339918129219,-0.000468366075694021,-0.000438051415484048,-0.163167539563067
5.12,1.07482688656883,1.05100708378049,0.957517290558291,135.020061233383,2.95060890709983,0.0111069119557519,0.00964339918129219,-0.000468366075694021,-0.000438051415484048,-0.163167539563067
5.14,1.07460582079622,0.915980240937923,0.790006490602734,135.174716385189,2.28803044288017,0.0109639900097115,0.00967557412561981,-0.000464475714978706,-0.000437938000487019,-0.137779027791957
5.16,1.07460582079622,0.915980240937923,0.790006490602734,135.174716385189,2.28803044288017,0.0109639900097115,0.00967557412561981,-0.000464475714978706,-0.000437938000487019,-0.137779027791957
5.18,1.07417754532215,0.786827765870287,0.631448500728531,135.32939324234,1.66076901271834,0.0108283524576972,0.00971293838146223,-0.000460809306647707,-0.000437833564593546,-0.114043396951071
5.2,1.07417754532215,0.786827765870287,0.631448500728531,135.32939324234,1.66076901271834,0.0108283524576972,0.00971293838146223,-0.000460809306647707,-0.000437833564593546,-0.114043396951071
5.22,1.07357527511646,0.663835514838742,0.480541247615772,135.484048238556,1.07171144874099,0.0107013781761657,0.00975582613998194,-0.000457217708740047,-0.000437750427144315,-0.091901944761592
5.24,1.07357527511646,0.663835514838742,0.480541247615772,135.484048238556,1.07171144874099,0.0107013781761657,0.00975582613998194,-0.000457217708740047,-0.000437750427144315,-0.091901944761592
5.26,1.07283367404851,0.547224688129454,0.336776672860649,135.638645241174,0.522716759030656,0.0105839406981004,0.00980418110965429,-0.000453323926119496,-0.000437706995665052,-0.0712460159736967
