t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
0,0,0,0,0,0,0,0,0,0,0
0.02,-0.194200071956925,1.09775861123377e-05,1.27722961159745e-06,79.9867964174438,0.000682468774772391,-0.000210362701875794,-0.00021036315589327,-0.000218561783920864,-0.000218562763057214,6.7073196212341e-08
0.04,-0.194200071956925,1.09775861123377e-05,1.27722961159745e-06,79.9867964174438,0.000682468774772391,-0.000210362701875794,-0.00021036315589327,-0.000218561783920864,-0.000218562763057214,6.7073196212341e-08
0.06,-0.181036630839237,0.000146116496319805,0.000107239540752491,79.9594965796472,0.00622788175162157,-0.000130848417598935,-0.000130847251706878,-0.000219252073427729,-0.000219272883273545,5.04082532187168e-06
0.08,-0.181036630839237,0.000146116496319805,0.000107239540752491,79.9594965796472,0.00622788175162157,-0.000130848417598935,-0.000130847251706878,-0.000219252073427729,-0.000219272883273545,5.04082532187168e-06
0.1,-0.142509735914939,0.0004717144452066,0.000580224018345768,79.9357064272156,0.0170634681134858,0.000109577709833295,0.000109266242664454,-0.000223179993393698,-0.000223247129647642,2.24278106675095e-05
0.12,-0.142509735914939,0.0004717144452066,0.000580224018345768,79.9357064272156,0.0170634681134858,0.000109577709833295,0.000109266242664454,-0.000223179993393698,-0.000223247129647642,2.24278106675095e-05
0.14,-0.046570367595462,0.000983290647875617,0.00167250259266525,79.9215013838737,0.0328472251568417,0.000713330787672358,0.000712967842253924,-0.000235364124403886,-0.000235497897813808,5.31350025542768e-05
0.16,-0.046570367595462,0.000983290647875617,0.00167250259266525,79.9215013838737,0.0328472251568417,0.000713330787672358,0.000712967842253924,-0.000235364124403886,-0.000235497897813808,5.31350025542768e-05
0.18,0.0532691603146457,0.00169637319032688,0.00348654004030937,79.9224637705403,0.0532371501781657,0.00134527694516998,0.00134458862758256,-0.000248411080115638,-0.00024863631244085,8.87977087999264e-05
0.2,0.0532691603146457,0.00169637319032688,0.00348654004030937,79.9224637705403,0.0532371501781657,0.00134527694516998,0.00134458862758256,-0.000248411080115638,-0.00024863631244085,8.87977087999264e-05
0.22,0.0883970893577306,0.00262596006590566,0.00605814445633835,79.9336260132324,0.0778912404739343,0.00157108636089065,0.00156989237410588,-0.000252785993527456,-0.000253188671763092,0.000121649315626696
0.24,0.0883970893577306,0.00262596006590566,0.00605814445633835,79.9336260132324,0.0778912404739343,0.00157108636089065,0.00156989237410588,-0.000252785993527456,-0.000253188671763092,0.000121649315626696
0.26,0.0539125327826263,0.00378910401621394,0.00939561095717204,79.9445151980922,0.106467493340624,0.00135508669312354,0.00135321398271995,-0.000248652039879564,-0.000249353267781098,0.000144684386675121
0.28,0.0539125327826263,0.00378910401621394,0.00939561095717204,79.9445151980922,0.106467493340624,0.00135508669312354,0.00135321398271995,-0.000248652039879564,-0.000249353267781098,0.000144684386675121
0.3,-0.00634131266935811,0.00516302585073458,0.0134657093776553,79.9479189309354,0.138623906074712,0.000973845632320842,0.000970952687081487,-0.000241594976048092,-0.00024265533466995,0.000150067713198682
0.32,-0.00634131266935811,0.00516302585073458,0.0134657093776553,79.9479189309354,0.138623906074712,0.000973845632320842,0.000970952687081487,-0.000241594976048092,-0.00024265533466995,0.000150067713198682
0.34,-0.0432028259122796,0.00676616876634529,0.0182207487872031,79.9438666502546,0.174018475972674,0.00074079308185233,0.000736485999338026,-0.000237276620156076,-0.000238730892465773,0.000132744245006103
0.36,-0.0432028259122796,0.00676616876634529,0.0182207487872031,79.9438666502546,0.174018475972674,0.00074079308185233,0.000736485999338026,-0.000237276620156076,-0.000238730892465773,0.000132744245006103
0.38,-0.0375788092324865,0.00859672328339326,0.0236234399649129,79.9375672117107,0.212309200330986,0.00077578265946978,0.00077027611745591,-0.000237981237238125,-0.000239858297887164,8.892495169893e-05
0.4,-0.0375788092324865,0.00859672328339326,0.0236234399649129,79.9375672117107,0.212309200330986,0.00077578265946978,0.00077027611745591,-0.000237981237238125,-0.000239858297887164,8.892495169893e-05
0.42,-0.00465191221171104,0.0107600023269916,0.0296905504484556,79.9343723281849,0.253154076446126,0.000983238034958658,0.000976815862714331,-0.000241912724109683,-0.000244309704437309,2.18904496502956e-05
